Id,Name,Year,Final Price,Role,Nationality,Team,Ent,Age,Matches,LMatches,Runs,LRuns,HS,LHS,Ave,LAve,StrRate,LStrRate,Fifties,LFifties,Hundreds,LHundreds,Fours,LFours,Sixes,LSixes,Catches,LCatches,Stumps,LStumps,Wkts,LWkts,Econ,LEcon,FourWkts,LFourWkts,FiveWkts,LFiveWkts,Indian,Specialist,Status
173,Pravin Tambe,2014,1000000,Bowler,Indian,RR,1,43,13,3,5,3,3,3,2.5,0,55.55,50,0,0,0,0,0,0,0,0,2,0,0,0,15,1,7.26,8,1,0,0,0,1,1,538
173,Pravin Tambe,2015,1000000,Bowler,Indian,RR,1,44,10,13,3,5,2,3,0,2.5,60,55.5499992370606,0,0,0,0,0,0,0,0,1,2,0,0,7,15,7.82,7.26000022888184,0,1,0,0,1,1,494
173,Pravin Tambe,2016,2000000,Bowler,Indian,GL,0,45,7,10,7,3,7,2,0,0,36.84,60,0,0,0,0,1,0,0,0,1,1,0,0,5,7,8.93,7.82000017166138,0,0,0,0,1,1,483
174,Quinton de Kock,2013,1065400,Wicketkeeper batsman,South African,SRH,0,21,3,0,6,0,4,0,2,0,40,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,511
174,Quinton de Kock,2014,35000000,Wicketkeeper batsman,South African,DD,0,22,7,3,153,6,48,4,21.85,2,117.69,40,0,0,0,0,19,1,4,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,2085
174,Quinton de Kock,2015,35000000,Wicketkeeper batsman,South African,DD,0,23,3,7,122,153,69,48,40.66,21.8500003814697,158.44,117.690002441406,2,0,0,0,18,19,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2964
174,Quinton de Kock,2016,35000000,Wicketkeeper batsman,South African,DD,0,24,0,3,0,122,0,69,0,40.6599998474121,0,158.440002441406,0,2,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3398
175,Rahul Chahar,2017,1000000,Batsman, Indian,RPS,0,17,3,0,3,0,3,0,0,0,150,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,8.28,0,0,0,0,0,1,1,30
176,Rahul Sharma,2010,800000,Bowler,Indian,DC,0,24,6,0,29,0,14,0,9.66,0,111.53,0,0,0,0,0,3,0,1,0,0,0,0,0,5,0,8.08,0,0,0,0,0,1,1,431
176,Rahul Sharma,2011,2000000,Bowler,Indian,PWI,0,25,14,6,24,29,13,14,8,9.65999984741211,114.28,111.529998779297,0,0,0,0,1,3,2,1,7,0,0,0,16,5,5.46,8.07999992370606,0,0,0,0,1,1,573
176,Rahul Sharma,2012,2000000,Bowler,Indian,PWI,0,26,11,14,2,24,2,13,0.5,8,18.18,114.279998779297,0,0,0,0,0,1,0,2,2,7,0,0,9,16,8.1,5.46000003814697,0,0,0,0,1,1,2462
176,Rahul Sharma,2013,2000000,Bowler,Indian,PWI,0,27,11,11,11,2,10,2,2.75,0.5,64.7,18.1800003051758,0,0,0,0,1,0,0,0,2,2,0,0,9,9,6.85,8.10000038146973,0,0,0,0,1,1,2811
176,Rahul Sharma,2014,19000000,Bowler,Indian,DD,0,28,2,11,0,11,0,10,0,2.75,0,64.6999969482422,0,0,0,0,0,1,0,0,0,2,0,0,1,9,10.83,6.84999990463257,0,0,0,0,1,1,1749
176,Rahul Sharma,2015,3000000,Bowler,Indian,CSK,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.8299999237061,0,0,0,0,1,1,1367
177,Rahul Tewatia,2014,1000000,Bowler,Indian,RR,1,21,3,0,16,0,16,0,16,0,123.07,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6.55,0,0,0,0,0,1,1,23
177,Rahul Tewatia,2015,1000000,Bowler,Indian,RR,1,22,1,3,0,16,0,16,0,16,0,123.069999694824,0,0,0,0,0,0,0,1,0,0,0,0,1,2,10.33,6.55000019073486,0,0,0,0,1,1,132
177,Rahul Tewatia,2017,2500000,Bowler, Indian,KXIP,1,24,3,0,19,0,15,0,19,0,172.72,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5.44,0,0,0,0,0,1,1,21
178,Rahul Tripathi,2017,1000000,Batsman, Indian,RPS,0,26,14,0,391,0,93,0,27.92,0,146.44,0,2,0,0,0,43,0,17,0,5,0,0,0,0,0,12,0,0,0,0,0,1,1,796
179,Rajat Bhatia,2008,1200000,All-rounder,Indian,DD,0,29,9,0,34,0,17,0,17,0,121.42,0,0,0,0,0,2,0,2,0,1,0,0,0,6,0,8.31,0,0,0,0,0,1,0,117
179,Rajat Bhatia,2009,1200000,All-rounder,Indian,DD,0,30,8,9,8,34,4,17,1.6,17,44.44,121.419998168945,0,0,0,0,1,2,0,2,4,1,0,0,10,6,6.73,8.3100004196167,1,0,0,0,1,0,356
179,Rajat Bhatia,2010,1200000,All-rounder,Indian,DD,0,31,5,8,24,8,21,4,8,1.60000002384186,141.17,44.439998626709,0,0,0,0,1,1,2,0,1,4,0,0,3,10,8.25,6.73000001907349,0,1,0,0,1,0,379
179,Rajat Bhatia,2011,3000000,All-rounder,Indian,KKR,1,32,14,5,25,24,11,21,8.33,8,113.63,141.169998168945,0,0,0,0,3,1,0,2,4,1,0,0,8,3,6.56,8.25,0,0,0,0,1,0,239
179,Rajat Bhatia,2012,3000000,All-rounder,Indian,KKR,1,33,17,14,35,25,12,11,11.66,8.32999992370606,125,113.629997253418,0,0,0,0,4,3,0,0,6,4,0,0,13,8,7.31,6.55999994277954,0,0,0,0,1,0,562
179,Rajat Bhatia,2013,3000000,All-rounder,Indian,KKR,1,34,15,17,99,35,26,12,16.5,11.6599998474121,123.75,125,0,0,0,0,8,4,3,0,0,6,0,0,11,13,7.57,7.30999994277954,0,0,0,0,1,0,811
179,Rajat Bhatia,2014,17000000,All-rounder,Indian,RR,1,35,12,15,67,99,23,26,13.4,16.5,126.41,123.75,0,0,0,0,4,8,3,3,5,0,0,0,12,11,7.44,7.57000017166138,0,0,0,0,1,0,879
179,Rajat Bhatia,2015,17000000,All-rounder,Indian,RR,1,36,2,12,0,67,0,23,0,13.3999996185303,0,126.410003662109,0,0,0,0,0,4,0,3,0,5,0,0,0,12,9.2,7.44000005722046,0,0,0,0,1,0,603
179,Rajat Bhatia,2016,6000000,All-Rounder,Indian,RPS,0,37,10,2,34,0,21,0,34,0,170,0,0,0,0,0,1,0,2,0,2,0,0,0,6,0,7.17,9.19999980926514,0,0,0,0,1,0,358
179,Rajat Bhatia,2017,6000000,All-rounder, Indian,RPS,0,38,3,10,16,34,16,21,16,34,94.11,170,0,0,0,0,0,1,1,2,2,2,0,0,2,6,7.85,7.17000007629395,0,0,0,0,1,0,345
180,Rashid Khan,2017,40000000,Bowler, Afghan,SRH,0,18,14,0,11,0,6,0,5.5,0,122.22,0,0,0,0,0,0,0,1,0,5,0,0,0,17,0,6.62,0,0,0,0,0,0,1,1989
181,Ravi Bopara,2009,22104000,Batsman,English,KXIP,1,24,5,0,138,0,84,0,27.6,0,115.96,0,1,0,0,0,8,0,7,0,1,0,0,0,0,0,3.75,0,0,0,0,0,0,1,2271
181,Ravi Bopara,2010,20830500,Batsman,English,KXIP,1,25,10,5,248,138,77,84,31,27.6000003814697,115.88,115.959999084473,2,1,0,0,25,8,3,7,4,1,0,0,5,0,9.76,3.75,0,0,0,0,0,1,6228
181,Ravi Bopara,2015,10000000,Batsman,English,SRH,0,30,9,0,145,0,41,0,29,0,120.83,0,0,0,0,0,6,0,6,0,2,0,0,0,6,0,8,0,0,0,0,0,0,1,3768
182,Ravichandran Ashwin,2009,1200000,All-rounder,Indian,CSK,0,23,2,0,8,0,8,0,8,0,53.33,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,3.25,0,0,0,0,0,1,0,10
182,Ravichandran Ashwin,2010,1200000,All-rounder,Indian,CSK,0,24,12,2,30,8,11,8,7.5,8,75,53.3300018310547,0,0,0,0,2,1,0,0,1,2,0,0,13,2,6.1,3.25,0,0,0,0,1,0,51
182,Ravichandran Ashwin,2011,39100000,All-rounder,Indian,CSK,0,25,16,12,2,30,2,11,1,7.5,33.33,75,0,0,0,0,0,2,0,0,4,1,0,0,20,13,6.15,6.09999990463257,0,0,0,0,1,0,527
182,Ravichandran Ashwin,2012,39100000,All-rounder,Indian,CSK,0,26,19,16,18,2,8,2,6,1,120,33.3300018310547,0,0,0,0,2,0,0,0,5,4,0,0,14,20,6.56,6.15000009536743,0,0,0,0,1,0,2999
182,Ravichandran Ashwin,2013,39100000,All-rounder,Indian,CSK,0,27,18,19,35,18,11,8,8.75,6,71.42,120,0,0,0,0,4,2,0,0,4,5,0,0,15,14,6.72,6.55999994277954,0,0,0,0,1,0,3494
182,Ravichandran Ashwin,2014,75000000,All-rounder,Indian,CSK,0,28,16,18,45,35,14,11,15,8.75,100,71.4199981689453,0,0,0,0,4,4,0,0,1,4,0,0,16,15,7.3,6.71999979019165,0,0,0,0,1,0,3479
182,Ravichandran Ashwin,2015,75000000,All-rounder,Indian,CSK,0,29,14,16,52,45,23,14,17.33,15,162.5,100,0,0,0,0,6,4,1,0,3,1,0,0,10,16,5.84,7.30000019073486,0,0,0,0,1,0,3185
182,Ravichandran Ashwin,2016,75000000,All-rounder,Indian,RPS,0,30,0,14,0,52,0,23,0,17.3299999237061,0,162.5,0,0,0,0,0,6,0,1,0,3,0,0,0,10,0,5.84000015258789,0,0,0,0,1,0,5993
183,Ravindra Jadeja,2008,1200000,All-rounder,Indian,RR,1,20,14,0,135,0,36,0,19.28,0,131.06,0,0,0,0,0,11,0,6,0,7,0,0,0,0,0,9.69,0,0,0,0,0,1,0,39
183,Ravindra Jadeja,2009,1200000,All-rounder,Indian,RR,1,21,13,14,295,135,42,36,26.81,19.2800006866455,110.9,131.059997558594,0,0,0,0,21,11,6,6,4,7,0,0,6,0,6.47,9.6899995803833,0,0,0,0,1,0,455
183,Ravindra Jadeja,2011,43700000,All-rounder,Indian,KTK,0,23,14,0,283,0,47,0,31.44,0,124.12,0,0,0,0,0,20,0,14,0,1,0,0,0,8,0,7.26,0,0,0,0,0,1,0,1355
183,Ravindra Jadeja,2012,92000000,All-rounder,Indian,CSK,0,24,19,14,191,283,48,47,15.91,31.4400005340576,126.49,124.120002746582,0,0,0,0,13,20,9,14,2,1,0,0,12,8,7.8,7.26000022888184,0,0,1,0,1,0,2427
183,Ravindra Jadeja,2013,92000000,All-rounder,Indian,CSK,0,25,18,19,201,191,38,48,25.12,15.9099998474121,148.88,126.48999786377,0,0,0,0,17,13,6,9,6,2,0,0,13,12,7.48,7.80000019073486,0,0,0,1,1,0,3099
183,Ravindra Jadeja,2014,55000000,All-rounder,Indian,CSK,0,26,16,18,146,201,36,38,29.2,25.1200008392334,132.72,148.880004882813,0,0,0,0,9,17,5,6,4,6,0,0,19,13,8.15,7.48000001907349,2,0,0,0,1,0,8165
183,Ravindra Jadeja,2015,55000000,All-rounder,Indian,CSK,0,27,17,16,132,146,24,36,18.85,29.2000007629395,104.76,132.720001220703,0,0,0,0,7,9,3,5,13,4,0,0,11,19,7.73,8.14999961853027,1,2,0,0,1,0,7706
183,Ravindra Jadeja,2016,55000000,All-Rounder,Indian,GL,0,28,15,17,191,132,36,24,21.22,18.8500003814697,107.3,104.76000213623,0,0,0,0,14,7,4,3,4,13,0,0,8,11,7.74,7.73000001907349,0,1,0,0,1,0,5961
183,Ravindra Jadeja,2017,95000000,All-rounder, Indian,GL,0,29,12,15,158,191,28,36,39.5,21.2199993133545,139.82,107.300003051758,0,0,0,0,13,14,4,4,2,4,0,0,5,8,9.18,7.73999977111816,0,0,0,0,1,0,7668
184,Rilee Rossouw,2011,920000,Batsman,South African,RCB,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99
184,Rilee Rossouw,2014,3000000,Batsman,South African,RCB,0,25,3,0,39,0,24,0,13,0,95.12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218
184,Rilee Rossouw,2015,3000000,Batsman,South African,RCB,0,26,2,3,14,39,14,24,7,13,140,95.120002746582,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,897
185,Rinku Singh,2017,1000000,Batsman, Indian,KXIP,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,88
186,Rishabh Pant,2016,19000000,Wicketkeeper-batsman, Indian,DD,0,18,10,0,198,0,69,0,24.75,0,130.26,0,1,0,0,0,19,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,182
186,Rishabh Pant,2017,19000000,Wicketkeeper-batsman, Indian,DD,0,19,14,10,366,198,97,69,26.14,24.75,165.61,130.259994506836,2,1,0,0,28,19,24,6,8,3,3,0,0,0,0,0,0,0,0,0,1,1,857
187,Rishi Dhawan,2013,2000000,All-rounder,Indian,MI,0,23,6,0,21,0,14,0,7,0,100,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,7.26,0,0,0,0,0,1,0,158
187,Rishi Dhawan,2014,30000000,All-rounder,Indian,KXIP,1,24,13,6,82,21,23,14,41,7,109.33,100,0,0,0,0,8,3,1,0,3,3,0,0,13,2,7.71,7.26000022888184,0,0,0,0,1,0,461
187,Rishi Dhawan,2015,30000000,All-rounder,Indian,KXIP,1,25,5,13,36,82,25,23,18,41,109.09,109.330001831055,0,0,0,0,2,8,2,1,0,3,0,0,1,13,9.16,7.71000003814697,0,0,0,0,1,0,675
187,Rishi Dhawan,2016,30000000,All-rounder,Indian,KXIP,1,26,2,5,14,36,11,25,0,18,233.33,109.089996337891,0,0,0,0,0,2,1,2,0,0,0,0,2,1,8,9.15999984741211,0,0,0,0,1,0,592
187,Rishi Dhawan,2017,5500000,All-rounder,Indian,KKR,1,27,0,2,0,14,0,11,0,0,0,233.330001831055,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,0,0,0,0,1,0,669
188,Robin Uthappa,2008,32000000,Batsman,Indian,MI,0,23,14,0,320,0,48,0,35.55,0,114.69,0,0,0,0,0,34,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1741
188,Robin Uthappa,2009,32000000,Batsman,Indian,RCB,0,24,15,14,175,320,66,48,15.9,35.5499992370606,102.94,114.690002441406,1,0,0,0,18,34,3,9,7,9,1,0,0,0,0,0,0,0,0,0,1,1,1162
188,Robin Uthappa,2010,32000000,Batsman,Indian,RCB,0,25,16,15,374,175,68,66,31.16,15.8999996185303,171.55,102.940002441406,3,1,0,0,21,18,27,3,7,7,3,1,0,0,0,0,0,0,0,0,1,1,685
188,Robin Uthappa,2011,96600000,Batsman,Indian,PWI,0,26,14,16,264,374,45,68,26.4,31.1599998474121,126.31,171.550003051758,0,3,0,0,27,21,10,27,12,7,3,3,0,0,0,0,0,0,0,0,1,1,744
188,Robin Uthappa,2012,105567000,Batsman,Indian,PWI,0,27,16,14,405,264,69,45,27,26.3999996185303,118.07,126.309997558594,2,0,0,0,38,27,10,10,6,12,3,3,0,0,0,0,0,0,0,0,1,1,1316
188,Robin Uthappa,2013,96600000,Batsman,Indian,PWI,0,28,16,16,434,405,75,69,27.12,27,116.98,118.069999694824,2,2,0,0,42,38,12,10,7,6,0,3,0,0,0,0,0,0,0,0,1,1,1431
188,Robin Uthappa,2014,50000000,Batsman,Indian,KKR,1,29,16,16,660,434,83,75,44,27.1200008392334,137.78,116.980003356934,5,2,0,0,74,42,18,12,1,7,7,0,0,0,0,0,0,0,0,0,1,1,1445
188,Robin Uthappa,2015,50000000,Batsman,Indian,KKR,1,30,13,16,364,660,80,83,30.33,44,131.4,137.779998779297,1,5,0,0,42,74,7,18,7,1,5,7,0,0,0,0,0,0,0,0,1,1,2722
188,Robin Uthappa,2016,50000000,Batsman,Indian,KKR,1,31,15,13,394,364,72,80,26.26,30.3299999237061,136.33,131.399993896484,3,1,0,0,45,42,8,7,10,7,4,5,0,0,0,0,0,0,0,0,1,1,1835
188,Robin Uthappa,2017,50000000,Batsman, Indian,KKR,1,32,14,15,388,394,87,72,29.84,26.2600002288818,165.1,136.330001831055,5,3,0,0,36,45,21,8,9,10,6,4,0,0,0,0,0,0,0,0,1,1,1174
189,Rohit Sharma,2008,30000000,Batsman,Indian,DC,0,21,13,0,404,0,76,0,36.72,0,147.98,0,4,0,0,0,38,0,19,0,8,0,0,0,1,0,6.25,0,0,0,0,0,1,1,889
189,Rohit Sharma,2009,30000000,Batsman,Indian,DC,0,22,16,13,362,404,52,76,27.84,36.7200012207031,114.92,147.979995727539,1,4,0,0,22,38,18,19,5,8,0,0,11,1,7,6.25,1,0,0,0,1,1,2103
189,Rohit Sharma,2010,30000000,Batsman,Indian,DC,0,23,16,16,404,362,73,52,28.85,27.8400001525879,133.77,114.919998168945,3,1,0,0,36,22,14,18,9,5,0,0,2,11,8.05,7,0,1,0,0,1,1,1953
189,Rohit Sharma,2011,92000000,Batsman,Indian,MI,0,24,16,16,372,404,87,73,33.81,28.8500003814697,125.25,133.770004272461,3,3,0,0,32,36,13,14,7,9,0,0,0,2,13.25,8.05000019073486,0,0,0,0,1,1,2159
189,Rohit Sharma,2012,92000000,Batsman,Indian,MI,0,25,17,16,433,372,109,87,30.92,33.810001373291,126.6,125.25,3,3,1,0,39,32,18,13,13,7,0,0,0,0,16,13.25,0,0,0,0,1,1,4326
189,Rohit Sharma,2013,92000000,Batsman,Indian,MI,0,26,19,17,538,433,79,109,38.42,30.9200000762939,131.54,126.599998474121,4,3,0,1,35,39,28,18,7,13,0,0,0,0,4.5,16,0,0,0,0,1,1,5149
189,Rohit Sharma,2014,125000000,Batsman,Indian,MI,0,27,15,19,390,538,59,79,30,38.4199981689453,129.13,131.539993286133,3,4,0,0,31,35,16,28,5,7,0,0,1,0,8.66,4.5,0,0,0,0,1,1,8505
189,Rohit Sharma,2015,125000000,Batsman,Indian,MI,0,28,16,15,482,390,98,59,34.42,30,144.74,129.130004882813,3,3,0,0,41,31,21,16,5,5,0,0,0,1,0,8.65999984741211,0,0,0,0,1,1,7285
189,Rohit Sharma,2016,125000000,Batsman,Indian,MI,0,29,14,16,489,482,85,98,44.45,34.4199981689453,132.88,144.740005493164,5,3,0,0,49,41,16,21,2,5,0,0,0,0,0,0,0,0,0,0,1,1,10920
189,Rohit Sharma,2017,125000000,Batsman, Indian,MI,0,30,17,14,333,489,67,85,23.78,44.4500007629395,121.97,132.880004882813,3,5,0,0,31,49,9,16,10,2,0,0,0,0,0,0,0,0,0,0,1,1,7117
190,Ronit More,2014,1000000,Bowler,Indian,CSK,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,196
190,Ronit More,2015,1000000,Bowler,Indian,CSK,0,23,2,0,2,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.11,0,0,0,0,0,1,1,211
191,Rovman Powell,2017,3000000,Batsman,West Indian,KKR,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88
192,Ryan ten Doeschate,2011,6900000,All-rounder,Dutch,KKR,1,31,6,0,107,0,70,0,53.5,0,146.57,0,1,0,0,0,9,0,5,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,629
192,Ryan ten Doeschate,2012,7540500,All-rounder,Dutch,KKR,1,32,3,6,21,107,11,70,10.5,53.5,100,146.570007324219,0,1,0,0,1,9,1,5,1,2,0,0,1,0,8,7,0,0,0,0,0,0,1639
192,Ryan ten Doeschate,2013,7990500,All-rounder,Dutch,KKR,1,33,4,3,85,21,42,11,28.33,10.5,134.92,100,0,0,0,0,9,1,2,1,1,1,0,0,0,1,8,8,0,0,0,0,0,0,535
192,Ryan ten Doeschate,2014,10000000,All-rounder,Dutch,KKR,1,34,10,4,52,85,25,42,13,28.3299999237061,157.57,134.919998168945,0,0,0,0,3,9,4,2,3,1,0,0,1,0,7,8,0,0,0,0,0,0,876
192,Ryan ten Doeschate,2015,10000000,All-rounder,Dutch,KKR,1,35,6,10,61,52,38,25,20.33,13,135.55,157.570007324219,0,0,0,0,4,3,3,4,1,3,0,0,0,1,4,7,0,0,0,0,0,0,894
193,Sachin Baby,2016,1000000,Batsman, Indian,RCB,0,27,11,0,119,0,33,0,23.8,0,150.63,0,0,0,0,0,9,0,5,0,1,0,0,0,2,0,4.8,0,0,0,0,0,1,1,143
193,Sachin Baby,2017,1000000,Batsman, Indian,RCB,0,28,3,11,15,119,12,33,5,23.7999992370605,100,150.630004882813,0,0,0,0,2,9,0,5,2,1,0,0,0,2,0,4.80000019073486,0,0,0,0,1,1,432
194,Sam Billings,2016,3000000,Batsman, English,DD,0,24,5,0,88,0,54,0,22,0,137.5,0,1,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1741
194,Sam Billings,2017,3000000,Batsman, English,DD,0,25,6,5,138,88,55,54,23,22,132.69,137.5,1,1,0,0,19,4,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1675
195,Samuel Badree,2013,1065400,Bowler,West Indian,RR,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,1,329
195,Samuel Badree,2014,3000000,Bowler,West Indian,CSK,0,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.92,8.5,0,0,0,0,0,1,298
195,Samuel Badree,2016,5000000,Bowler,West Indian,RCB,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346
195,Samuel Badree,2017,5000000,Bowler, West Indian,RCB,0,36,7,0,13,0,8,0,2.6,0,56.52,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,7.52,0,1,0,0,0,0,1,1236
196,Sandeep Sharma,2013,1000000,Bowler,Indian,KXIP,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7.43,0,0,0,0,0,1,1,730
196,Sandeep Sharma,2014,8500000,Bowler,Indian,KXIP,1,21,11,4,2,0,2,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,18,8,8.81,7.42999982833862,0,0,0,0,1,1,765
196,Sandeep Sharma,2015,8500000,Bowler,Indian,KXIP,1,22,14,11,9,2,7,2,9,0,64.28,40,0,0,0,0,1,0,0,0,2,1,0,0,13,18,7,8.8100004196167,1,0,0,0,1,1,1193
196,Sandeep Sharma,2016,8500000,Bowler,Indian,KXIP,1,23,14,14,8,9,5,7,0,9,88.88,64.2799987792969,0,0,0,0,0,1,0,0,2,2,0,0,15,13,7.32,7,0,1,0,0,1,1,1129
196,Sandeep Sharma,2017,8500000,Bowler, Indian,KXIP,1,24,13,14,7,8,5,5,0,0,116.66,88.879997253418,0,0,0,0,0,0,0,0,3,2,0,0,17,15,8.29,7.32000017166138,1,0,0,0,1,1,947
197,Sanju Samson,2013,1000000,Wicketkeeper batsman,Indian,RR,1,19,11,0,206,0,63,0,25.75,0,115.73,0,1,0,0,0,19,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1,89
197,Sanju Samson,2014,40000000,Wicketkeeper batsman,Indian,RR,1,20,13,11,339,206,74,63,26.07,25.75,124.17,115.730003356934,2,1,0,0,25,19,17,5,5,13,2,0,0,0,0,0,0,0,0,0,1,1,1071
197,Sanju Samson,2015,40000000,Wicketkeeper batsman,Indian,RR,1,21,14,13,204,339,76,74,20.4,26.0699996948242,125.15,124.169998168945,1,2,0,0,16,25,8,17,9,5,0,2,0,0,0,0,0,0,0,0,1,1,1323
197,Sanju Samson,2016,42000000,Wicketkeeper batsman,Indian,DD,0,22,14,14,291,204,60,76,26.45,20.3999996185303,112.35,125.150001525879,1,1,0,0,20,16,8,8,3,9,1,0,0,0,0,0,0,0,0,0,1,1,923
197,Sanju Samson,2017,42000000,Wicketkeeper batsman, Indian,DD,0,23,14,14,386,291,102,60,27.57,26.4500007629395,141.39,112.349998474121,2,1,1,0,32,20,19,8,4,3,0,1,0,0,0,0,0,0,0,0,1,1,846
198,Sarabjit Ladda,2016,1000000,Bowler,Indian,GL,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32
199,Sarfaraz Khan,2015,5000000,Batsman,Indian,RCB,0,18,13,0,111,0,45,0,27.75,0,156.33,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,378
199,Sarfaraz Khan,2016,5000000,Batsman,Indian,RCB,0,19,0,13,0,111,0,45,0,27.75,0,156.330001831055,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,761
200,Saurabh Kumar,2017,1000000,Bowler,Indian,RPS,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,922
201,Saurabh Tiwary,2008,1200000,Batsman,Indian,MI,0,19,3,0,26,0,17,0,13,0,130,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
201,Saurabh Tiwary,2009,1200000,Batsman,Indian,MI,0,20,4,3,13,26,6,17,13,13,108.33,130,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,96
201,Saurabh Tiwary,2010,1200000,Batsman,Indian,MI,0,21,16,4,419,13,61,6,29.92,13,135.59,108.330001831055,3,0,0,0,29,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,78
201,Saurabh Tiwary,2011,73600000,Batsman,Indian,RCB,0,22,16,16,187,419,42,61,23.37,29.9200000762939,99.46,135.589996337891,0,3,0,0,13,29,5,18,5,3,0,0,0,0,0,0,0,0,0,0,1,1,764
201,Saurabh Tiwary,2012,73600000,Batsman,Indian,RCB,0,23,15,16,191,187,36,42,23.87,23.3700008392334,112.35,99.4599990844727,0,0,0,0,9,13,8,5,3,5,0,0,0,0,0,0,0,0,0,0,1,1,704
201,Saurabh Tiwary,2013,73600000,Batsman,Indian,RCB,0,24,9,15,109,191,52,36,27.25,23.8700008392334,102.83,112.349998474121,1,0,0,0,4,9,4,8,2,3,0,0,0,0,0,0,0,0,0,0,1,1,539
201,Saurabh Tiwary,2014,7000000,Batsman,Indian,DD,0,25,0,9,0,109,0,52,0,27.25,0,102.830001831055,0,1,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,497
201,Saurabh Tiwary,2015,7000000,Batsman,Indian,DD,0,26,7,0,109,0,28,0,0,0,139.74,0,0,0,0,0,9,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,225
201,Saurabh Tiwary,2016,7000000,Batsman,Indian,RPS,0,27,10,7,170,109,57,28,24.28,0,120.56,139.740005493164,2,0,0,0,17,9,4,5,4,5,0,0,0,0,0,0,0,0,0,0,1,1,313
201,Saurabh Tiwary,2017,3000000,Batsman, Indian,MI,0,28,1,10,52,170,52,57,52,24.2800006866455,120.93,120.559997558594,1,2,0,0,9,17,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,63
202,Sayan Ghosh,2017,1000000,Bowler,Indian,KKR,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,201
203,Sean Abbott,2015,10000000,Bowler,Australian,RCB,0,23,2,0,15,0,14,0,7.5,0,115.38,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,1,2947
